공시일,기업명,보고서명,접수번호,출처,링크
2026-07-27,주연테크,대표이사(대표집행임원)변경(안내공시)              ,20260727800578,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800578
2026-07-27,조이웍스앤코,증권발행결과(자율공시)              ,20260727900585,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900585
2026-07-27,LB세미콘,임원ㆍ주요주주특정증권등소유상황보고서,20260727000297,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000297
2026-07-27,NH투자증권,투자설명서(일괄신고),20260727000296,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000296
2026-07-27,소프트캠프,임원ㆍ주요주주특정증권등소유상황보고서,20260727000294,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000294
2026-07-27,인티큐브,임원ㆍ주요주주특정증권등소유상황보고서,20260727000292,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000292
2026-07-27,덕신이피씨,[기재정정]주식병합결정              ,20260727900571,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900571
2026-07-27,KR모터스,주주명부폐쇄기간또는기준일설정              ,20260727800553,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800553
2026-07-27,아톤,임원ㆍ주요주주특정증권등소유상황보고서,20260727000291,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000291
2026-07-27,롯데지주,특수관계인에대한출자,20260727000290,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000290
2026-07-27,뷰티스킨,전환가액의조정              (제7회차),20260727900558,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900558
2026-07-27,하이퍼코퍼레이션,합병등종료보고서(자산양수도),20260727000288,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000288
2026-07-27,케이에이치미래물산,[기재정정]주요사항보고서(유상증자결정),20260727000287,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000287
2026-07-27,엔지켐생명과학,임원ㆍ주요주주특정증권등소유상황보고서,20260727000286,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000286
2026-07-27,토박스코리아,주식등의대량보유상황보고서(일반),20260727000284,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000284
2026-07-27,동구바이오제약,주식등의대량보유상황보고서(일반),20260727000282,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000282
2026-07-27,KR모터스,회사합병결정(종속회사의주요경영사항)              ,20260727800530,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800530
2026-07-27,미원화학,최대주주등소유주식변동신고서              ,20260727800527,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800527
2026-07-27,HK이노엔,의결권대리행사권유참고서류,20260727000280,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000280
2026-07-27,옵티코어,주주명부폐쇄기간또는기준일설정              ,20260727900457,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900457
2026-07-27,케이에이치미래물산,[기재정정]주요사항보고서(유상증자결정),20260727000279,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000279
2026-07-27,삼성자산운용,증권발행실적보고서(집합투자증권)(삼성평생소득TIF60증권자투자신탁H[주식혼합-재간접형]),20260727000082,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000082
2026-07-27,삼성자산운용,증권발행실적보고서(집합투자증권)(삼성중국본토중소형FOCUS증권자투자신탁UH[주식]),20260727000080,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000080
2026-07-27,KR모터스,주요사항보고서(회사합병결정),20260727000262,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000262
2026-07-27,한국남동발전,증권발행실적보고서,20260727000276,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000276
2026-07-27,KR모터스,주요사항보고서(회사합병결정),20260727000259,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000259
2026-07-27,한화투자증권,증권발행실적보고서,20260727000274,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000274
2026-07-27,토박스코리아,임원ㆍ주요주주특정증권등소유상황보고서,20260727000273,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000273
2026-07-27,iM금융지주,주식소각결정              ,20260727800496,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800496
2026-07-27,엠투엔,주식등의대량보유상황보고서(일반),20260727000271,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000271
2026-07-27,한성크린텍,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20260727900472,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900472
2026-07-27,사토시홀딩스,주주총회소집결의              (임시주주총회),20260727900463,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900463
2026-07-27,동방,임원ㆍ주요주주특정증권등소유상황보고서,20260727000270,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000270
2026-07-27,아톤,임원ㆍ주요주주특정증권등소유상황보고서,20260727000269,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000269
2026-07-27,조광페인트,[기재정정]자기주식처분결과보고서,20260727000268,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000268
2026-07-27,마더스제약,[기재정정]사업보고서 (2025.12),20260727000267,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000267
2026-07-27,에이피알,기업설명회(IR)개최(안내공시)              ,20260727800476,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800476
2026-07-27,에어부산,단기차입금증가결정              ,20260727800473,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800473
2026-07-27,한국투자증권,증권발행실적보고서,20260727000266,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000266
2026-07-27,신영증권,증권발행실적보고서,20260727000265,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000265
2026-07-27,토박스코리아,주식등의대량보유상황보고서(일반),20260727000264,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000264
2026-07-27,신성델타테크,주식등의대량보유상황보고서(일반),20260727000263,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000263
2026-07-27,LX인터내셔널,기업설명회(IR)개최(안내공시)              ,20260727800484,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800484
2026-07-27,포바이포,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20260727900468,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900468
2026-07-27,한전기술,[기재정정]단일판매ㆍ공급계약체결              ,20260727800450,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800450
2026-07-27,한국투자증권,증권발행실적보고서,20260727000261,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000261
2026-07-27,신영증권,증권발행실적보고서,20260727000260,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000260
2026-07-27,LX인터내셔널,결산실적공시예고(안내공시)              ,20260727800477,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800477
2026-07-27,에어부산,영업(잠정)실적(공정공시)              ,20260727800462,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800462
2026-07-27,에이피알,기업설명회(IR)개최(안내공시)              ,20260727800460,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800460
2026-07-27,에이피알,결산실적공시예고(안내공시)              ,20260727800459,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800459
2026-07-27,사토시홀딩스,주주명부폐쇄기간또는기준일설정              ,20260727900475,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900475
2026-07-27,레드캡투어,결산실적공시예고              ,20260727900469,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900469
2026-07-27,HK이노엔,주주총회소집공고,20260727000258,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000258
2026-07-27,iM금융지주,주식소각결정              ,20260727800429,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800429
2026-07-27,씨씨에스,[기재정정]투자판단관련주요경영사항              (최대주주 보유주식 가압류/압류 일부 해제),20260727900420,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900420
2026-07-27,코가로보틱스,[기재정정]연결감사보고서 (2024.12),20260727000257,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000257
2026-07-27,코가로보틱스,[기재정정]감사보고서 (2024.12),20260727000255,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000255
2026-07-27,중앙첨단소재,주식병합결정              ,20260727900432,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900432
2026-07-27,엑셈,임시주주총회결과              ,20260727900423,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900423
2026-07-27,중앙첨단소재,[기재정정]주주총회소집결의              (임시주주총회),20260727900434,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900434
2026-07-27,조광페인트,[기재정정]주요사항보고서(자기주식처분결정),20260727000227,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000227
2026-07-27,현대차증권,임원ㆍ주요주주특정증권등소유상황보고서,20260727000254,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000254
2026-07-27,신영증권,최대주주등소유주식변동신고서              ,20260727800453,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800453
2026-07-27,디엠개발완주,특수관계인으로부터자금차입,20260727000252,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000252
2026-07-27,옵티코어,주주총회소집결의              ,20260727900411,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900411
2026-07-27,신영증권,임원ㆍ주요주주특정증권등소유상황보고서,20260727000251,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000251
2026-07-27,조광페인트,자기교환사채만기전취득결정              ,20260727800402,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800402
2026-07-27,금호전기,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,20260727800403,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800403
2026-07-27,에스에스알,임원ㆍ주요주주특정증권등소유상황보고서,20260727000250,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000250
2026-07-27,애드바이오텍,의결권대리행사권유참고서류,20260727000249,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000249
2026-07-27,큐리언트,주식등의대량보유상황보고서(일반),20260727000248,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000248
2026-07-27,키움증권,증권발행실적보고서,20260727000247,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000247
2026-07-27,HD현대,기업설명회(IR)개최(안내공시)              ,20260727800408,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800408
2026-07-27,본느,주주명부폐쇄기간또는기준일설정              ,20260727900392,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900392
2026-07-27,iM금융지주,연결재무제표기준영업(잠정)실적(공정공시)              ,20260727800396,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800396
2026-07-27,디젠스,주권매매거래정지해제              (액면병합 주권 변경상장),20260727900425,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900425
2026-07-27,애드바이오텍,주주총회소집공고,20260727000246,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000246
2026-07-27,세방전지,[기재정정]유상증자결정(종속회사의주요경영사항)              ,20260727800442,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800442
2026-07-27,아톤,임원ㆍ주요주주특정증권등소유상황보고서,20260727000245,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000245
2026-07-27,iM금융지주,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              ,20260727800390,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800390
2026-07-27,KNN,주권매매거래정지해제              (액면병합 주권 변경상장),20260727900395,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900395
2026-07-27,NH투자증권,일괄신고추가서류(파생결합증권-주가연계증권),20260727000244,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000244
2026-07-27,에스에스알,주식등의대량보유상황보고서(일반),20260727000243,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000243
2026-07-27,카드오토제팔차유동화전문유한회사,자산유동화관련중요사항발생등보고서(기타),20260727000242,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000242
2026-07-27,지씨셀,임원ㆍ주요주주특정증권등소유상황보고서,20260727000241,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000241
2026-07-27,iM금융지주,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              ,20260727800388,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800388
2026-07-27,세방전지,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,20260727800426,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800426
2026-07-27,iM금융지주,주요사항보고서(자기주식취득신탁계약체결결정),20260727000211,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000211
2026-07-27,카드오토제칠차유동화전문유한회사,자산유동화관련중요사항발생등보고서(기타),20260727000239,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000239
2026-07-27,토박스코리아,임원ㆍ주요주주특정증권등소유상황보고서,20260727000238,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000238
2026-07-27,삼성중공업,임원ㆍ주요주주특정증권등소유상황보고서,20260727000237,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000237
2026-07-27,롯데카드,증권발행실적보고서,20260727000235,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000235
2026-07-27,비에이치아이,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20260727900397,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727900397
2026-07-27,한국비티비,주식등의대량보유상황보고서(일반),20260727000234,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000234
2026-07-27,카드오토제오차유동화전문유한회사,자산유동화관련중요사항발생등보고서(기타),20260727000233,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000233
2026-07-27,두산,연결재무제표기준영업(잠정)실적(공정공시)              ,20260727800362,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800362
2026-07-27,한진,최대주주등소유주식변동신고서              ,20260727800410,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727800410
2026-07-27,옴니시스템,주식등의대량보유상황보고서(일반),20260727000230,DART,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260727000230
